,model,pred_norm_gpu,true_norm_gpu,true_gpu,true_n_gpu,pred_gpu,ub_90_norm,ub_90,pred_n_gpu_90,ub_91_norm,ub_91,pred_n_gpu_91,ub_92_norm,ub_92,pred_n_gpu_92,ub_93_norm,ub_93,pred_n_gpu_93,ub_94_norm,ub_94,pred_n_gpu_94,ub_95_norm,ub_95,pred_n_gpu_95,ub_96_norm,ub_96,pred_n_gpu_96,ub_97_norm,ub_97,pred_n_gpu_97,ub_98_norm,ub_98,pred_n_gpu_98,ub_99_norm,ub_99,pred_n_gpu_99
2339,LSTMQ,0.064563334,-0.0948860724479835,8465266.309202971,1217,12038525.943312446,0.06779150070000001,12107912.77698088,1740,0.06779150070000001,12107912.77698088,1740,0.06779150070000001,12107912.77698088,1740,0.06779150070000001,12107912.77698088,1740,0.06779150070000001,12107912.77698088,1740,0.06779150070000001,12107912.77698088,1740,0.06779150070000001,12107912.77698088,1740,0.06779150070000001,12107912.77698088,1740,0.06779150070000001,12107912.77698088,1740,0.06779150070000001,12107912.77698088,1740
2340,LSTMQ,0.06432584,-0.0970106882032091,8416329.764607947,1210,12033421.201765101,0.06754213199999999,12102552.798356166,1740,0.06754213199999999,12102552.798356166,1740,0.06754213199999999,12102552.798356166,1740,0.06754213199999999,12102552.798356166,1740,0.06754213199999999,12102552.798356166,1740,0.06754213199999999,12102552.798356166,1740,0.06754213199999999,12102552.798356166,1740,0.06754213199999999,12102552.798356166,1740,0.06754213199999999,12102552.798356166,1740,0.06754213199999999,12102552.798356166,1740
2341,LSTMQ,0.06392381,-0.0924166112482156,8522145.722730283,1225,12024779.891903462,0.0671200005,12093479.423001446,1738,0.0671200005,12093479.423001446,1738,0.0671200005,12093479.423001446,1738,0.0671200005,12093479.423001446,1738,0.0671200005,12093479.423001446,1738,0.0671200005,12093479.423001446,1738,0.0671200005,12093479.423001446,1738,0.0671200005,12093479.423001446,1738,0.0671200005,12093479.423001446,1738,0.0671200005,12093479.423001446,1738
2342,LSTMQ,0.064276956,-0.0955294335505908,8450447.691195922,1215,12032370.479701383,0.0674908038,12101449.540189262,1739,0.0674908038,12101449.540189262,1739,0.0674908038,12101449.540189262,1739,0.0674908038,12101449.540189262,1739,0.0674908038,12101449.540189262,1739,0.0674908038,12101449.540189262,1739,0.0674908038,12101449.540189262,1739,0.0674908038,12101449.540189262,1739,0.0674908038,12101449.540189262,1739,0.0674908038,12101449.540189262,1739
2343,LSTMQ,0.06431727,-0.1017615449772842,8306902.676995861,1194,12033236.996542819,0.0675331335,12102359.382872768,1740,0.0675331335,12102359.382872768,1740,0.0675331335,12102359.382872768,1740,0.0675331335,12102359.382872768,1740,0.0675331335,12102359.382872768,1740,0.0675331335,12102359.382872768,1740,0.0675331335,12102359.382872768,1740,0.0675331335,12102359.382872768,1740,0.0675331335,12102359.382872768,1740,0.0675331335,12102359.382872768,1740
2344,LSTMQ,0.065009475,-0.0920355667460039,8530922.369156493,1226,12048115.383461146,0.06825994875,12117981.689137012,1742,0.06825994875,12117981.689137012,1742,0.06825994875,12117981.689137012,1742,0.06825994875,12117981.689137012,1742,0.06825994875,12117981.689137012,1742,0.06825994875,12117981.689137012,1742,0.06825994875,12117981.689137012,1742,0.06825994875,12117981.689137012,1742,0.06825994875,12117981.689137012,1742,0.06825994875,12117981.689137012,1742
2345,LSTMQ,0.06422217,-0.1082968392474468,8156374.413846725,1173,12031192.898918657,0.0674332785,12100213.0803674,1739,0.0674332785,12100213.0803674,1739,0.0674332785,12100213.0803674,1739,0.0674332785,12100213.0803674,1739,0.0674332785,12100213.0803674,1739,0.0674332785,12100213.0803674,1739,0.0674332785,12100213.0803674,1739,0.0674332785,12100213.0803674,1739,0.0674332785,12100213.0803674,1739,0.0674332785,12100213.0803674,1739
2346,LSTMQ,0.06220151,-0.117219838634358,7950849.83541651,1143,11987760.44565642,0.0653115855,12054609.004442051,1733,0.0653115855,12054609.004442051,1733,0.0653115855,12054609.004442051,1733,0.0653115855,12054609.004442051,1733,0.0653115855,12054609.004442051,1733,0.0653115855,12054609.004442051,1733,0.0653115855,12054609.004442051,1733,0.0653115855,12054609.004442051,1733,0.0653115855,12054609.004442051,1733,0.0653115855,12054609.004442051,1733
2347,LSTMQ,0.063511245,-0.1244957487770216,7783262.872790402,1119,12015912.140732987,0.06668680725,12084168.284272447,1737,0.06668680725,12084168.284272447,1737,0.06668680725,12084168.284272447,1737,0.06668680725,12084168.284272447,1737,0.06668680725,12084168.284272447,1737,0.06668680725,12084168.284272447,1737,0.06668680725,12084168.284272447,1737,0.06668680725,12084168.284272447,1737,0.06668680725,12084168.284272447,1737,0.06668680725,12084168.284272447,1737
2348,LSTMQ,0.061363846,-0.0955928305209731,8448987.460723342,1215,11969755.535117557,0.0644320383,12035703.848376246,1730,0.0644320383,12035703.848376246,1730,0.0644320383,12035703.848376246,1730,0.0644320383,12035703.848376246,1730,0.0644320383,12035703.848376246,1730,0.0644320383,12035703.848376246,1730,0.0644320383,12035703.848376246,1730,0.0644320383,12035703.848376246,1730,0.0644320383,12035703.848376246,1730,0.0644320383,12035703.848376246,1730
2349,LSTMQ,0.058828752,-0.0920938162815149,8529580.70020522,1226,11915265.738877531,0.0617701896,11978489.562324217,1722,0.0617701896,11978489.562324217,1722,0.0617701896,11978489.562324217,1722,0.0617701896,11978489.562324217,1722,0.0617701896,11978489.562324217,1722,0.0617701896,11978489.562324217,1722,0.0617701896,11978489.562324217,1722,0.0617701896,11978489.562324217,1722,0.0617701896,11978489.562324217,1722,0.0617701896,11978489.562324217,1722
2350,LSTMQ,0.05969699,-0.0767598167177064,8882770.660144439,1277,11933927.812831337,0.0626818395,11998084.739975713,1725,0.0626818395,11998084.739975713,1725,0.0626818395,11998084.739975713,1725,0.0626818395,11998084.739975713,1725,0.0626818395,11998084.739975713,1725,0.0626818395,11998084.739975713,1725,0.0626818395,11998084.739975713,1725,0.0626818395,11998084.739975713,1725,0.0626818395,11998084.739975713,1725,0.0626818395,11998084.739975713,1725
2351,LSTMQ,0.06437227,-0.0824908204592995,8750767.722914534,1258,12034419.177082554,0.06759088349999999,12103600.672439493,1740,0.06759088349999999,12103600.672439493,1740,0.06759088349999999,12103600.672439493,1740,0.06759088349999999,12103600.672439493,1740,0.06759088349999999,12103600.672439493,1740,0.06759088349999999,12103600.672439493,1740,0.06759088349999999,12103600.672439493,1740,0.06759088349999999,12103600.672439493,1740,0.06759088349999999,12103600.672439493,1740,0.06759088349999999,12103600.672439493,1740
2352,LSTMQ,0.06455976,-0.0678396936798594,9088228.987261254,1306,12038449.123071557,0.067787748,12107832.115727944,1740,0.067787748,12107832.115727944,1740,0.067787748,12107832.115727944,1740,0.067787748,12107832.115727944,1740,0.067787748,12107832.115727944,1740,0.067787748,12107832.115727944,1740,0.067787748,12107832.115727944,1740,0.067787748,12107832.115727944,1740,0.067787748,12107832.115727944,1740,0.067787748,12107832.115727944,1740
2353,LSTMQ,0.06305117,-0.0357580536990562,9827169.47649589,1413,12006023.200518094,0.0662037285,12073784.897046808,1736,0.0662037285,12073784.897046808,1736,0.0662037285,12073784.897046808,1736,0.0662037285,12073784.897046808,1736,0.0662037285,12073784.897046808,1736,0.0662037285,12073784.897046808,1736,0.0662037285,12073784.897046808,1736,0.0662037285,12073784.897046808,1736,0.0662037285,12073784.897046808,1736,0.0662037285,12073784.897046808,1736
2354,LSTMQ,0.061779853,-0.0368974241787519,9800926.211494798,1409,11978697.269295631,0.06486884565,12045092.669263223,1731,0.06486884565,12045092.669263223,1731,0.06486884565,12045092.669263223,1731,0.06486884565,12045092.669263223,1731,0.06486884565,12045092.669263223,1731,0.06486884565,12045092.669263223,1731,0.06486884565,12045092.669263223,1731,0.06486884565,12045092.669263223,1731,0.06486884565,12045092.669263223,1731,0.06486884565,12045092.669263223,1731
2355,LSTMQ,0.061699167,-0.0124271066539577,10364554.143680252,1490,11976962.988949647,0.06478412535,12043271.674899938,1731,0.06478412535,12043271.674899938,1731,0.06478412535,12043271.674899938,1731,0.06478412535,12043271.674899938,1731,0.06478412535,12043271.674899938,1731,0.06478412535,12043271.674899938,1731,0.06478412535,12043271.674899938,1731,0.06478412535,12043271.674899938,1731,0.06478412535,12043271.674899938,1731,0.06478412535,12043271.674899938,1731
2356,LSTMQ,0.06710498,-0.0100420725182342,10419488.937916065,1498,12093156.569496045,0.070460229,12165274.934473656,1749,0.070460229,12165274.934473656,1749,0.070460229,12165274.934473656,1749,0.070460229,12165274.934473656,1749,0.070460229,12165274.934473656,1749,0.070460229,12165274.934473656,1749,0.070460229,12165274.934473656,1749,0.070460229,12165274.934473656,1749,0.070460229,12165274.934473656,1749,0.070460229,12165274.934473656,1749
2357,LSTMQ,0.065599725,-0.0148530891753321,10308676.18007578,1482,12060802.330071677,0.06887971125,12131302.983078068,1744,0.06887971125,12131302.983078068,1744,0.06887971125,12131302.983078068,1744,0.06887971125,12131302.983078068,1744,0.06887971125,12131302.983078068,1744,0.06887971125,12131302.983078068,1744,0.06887971125,12131302.983078068,1744,0.06887971125,12131302.983078068,1744,0.06887971125,12131302.983078068,1744,0.06887971125,12131302.983078068,1744
2358,LSTMQ,0.06645177,-0.0161571044989649,10278640.629468292,1478,12079116.34858039,0.0697743585,12150532.70251222,1747,0.0697743585,12150532.70251222,1747,0.0697743585,12150532.70251222,1747,0.0697743585,12150532.70251222,1747,0.0697743585,12150532.70251222,1747,0.0697743585,12150532.70251222,1747,0.0697743585,12150532.70251222,1747,0.0697743585,12150532.70251222,1747,0.0697743585,12150532.70251222,1747,0.0697743585,12150532.70251222,1747
2359,LSTMQ,0.06787582,-0.0256045691602852,10061035.975746091,1446,12109725.152173318,0.07126961100000001,12182671.946284795,1751,0.07126961100000001,12182671.946284795,1751,0.07126961100000001,12182671.946284795,1751,0.07126961100000001,12182671.946284795,1751,0.07126961100000001,12182671.946284795,1751,0.07126961100000001,12182671.946284795,1751,0.07126961100000001,12182671.946284795,1751,0.07126961100000001,12182671.946284795,1751,0.07126961100000001,12182671.946284795,1751,0.07126961100000001,12182671.946284795,1751
2360,LSTMQ,0.06380146,-0.0440141682728012,9637005.340686409,1385,12022150.077557342,0.066991533,12090718.117938017,1738,0.066991533,12090718.117938017,1738,0.066991533,12090718.117938017,1738,0.066991533,12090718.117938017,1738,0.066991533,12090718.117938017,1738,0.066991533,12090718.117938017,1738,0.066991533,12090718.117938017,1738,0.066991533,12090718.117938017,1738,0.066991533,12090718.117938017,1738,0.066991533,12090718.117938017,1738
2361,LSTMQ,0.06252013,-0.0121716177412734,10370438.852262666,1491,11994608.924994068,0.0656461365,12061799.907746583,1734,0.0656461365,12061799.907746583,1734,0.0656461365,12061799.907746583,1734,0.0656461365,12061799.907746583,1734,0.0656461365,12061799.907746583,1734,0.0656461365,12061799.907746583,1734,0.0656461365,12061799.907746583,1734,0.0656461365,12061799.907746583,1734,0.0656461365,12061799.907746583,1734,0.0656461365,12061799.907746583,1734
2362,LSTMQ,0.060957853,0.0452514657304419,11693072.028725622,1681,11961029.043774484,0.06400574565,12026541.032466019,1729,0.06400574565,12026541.032466019,1729,0.06400574565,12026541.032466019,1729,0.06400574565,12026541.032466019,1729,0.06400574565,12026541.032466019,1729,0.06400574565,12026541.032466019,1729,0.06400574565,12026541.032466019,1729,0.06400574565,12026541.032466019,1729,0.06400574565,12026541.032466019,1729,0.06400574565,12026541.032466019,1729
2363,LSTMQ,0.05854631,0.0850004790478391,12608616.102062492,1812,11909194.876404729,0.0614736255,11972115.156727774,1721,0.0614736255,11972115.156727774,1721,0.0614736255,11972115.156727774,1721,0.0614736255,11972115.156727774,1721,0.0614736255,11972115.156727774,1721,0.0614736255,11972115.156727774,1721,0.0614736255,11972115.156727774,1721,0.0614736255,11972115.156727774,1721,0.0614736255,11972115.156727774,1721,0.0614736255,11972115.156727774,1721
2364,LSTMQ,0.06426631,0.1161961250376626,13327149.37914883,1916,12032141.652537273,0.06747962549999999,12101209.271666948,1739,0.06747962549999999,12101209.271666948,1739,0.06747962549999999,12101209.271666948,1739,0.06747962549999999,12101209.271666948,1739,0.06747962549999999,12101209.271666948,1739,0.06747962549999999,12101209.271666948,1739,0.06747962549999999,12101209.271666948,1739,0.06747962549999999,12101209.271666948,1739,0.06747962549999999,12101209.271666948,1739,0.06747962549999999,12101209.271666948,1739
2365,LSTMQ,0.09196696,0.123514622307323,13495717.256481197,1940,12627544.73195615,0.096565308,12726382.505056769,1829,0.096565308,12726382.505056769,1829,0.096565308,12726382.505056769,1829,0.096565308,12726382.505056769,1829,0.096565308,12726382.505056769,1829,0.096565308,12726382.505056769,1829,0.096565308,12726382.505056769,1829,0.096565308,12726382.505056769,1829,0.096565308,12726382.505056769,1829,0.096565308,12726382.505056769,1829
2366,LSTMQ,0.11110607,0.1021080842048852,13002657.74494437,1869,13038924.42995373,0.1166613735,13158331.187954227,1891,0.1166613735,13158331.187954227,1891,0.1166613735,13158331.187954227,1891,0.1166613735,13158331.187954227,1891,0.1166613735,13158331.187954227,1891,0.1166613735,13158331.187954227,1891,0.1166613735,13158331.187954227,1891,0.1166613735,13158331.187954227,1891,0.1166613735,13158331.187954227,1891,0.1166613735,13158331.187954227,1891
2367,LSTMQ,0.12456497,0.1217248865084482,13454494.044462964,1934,13328212.605703784,0.1307932185,13462083.772491783,1935,0.1307932185,13462083.772491783,1935,0.1307932185,13462083.772491783,1935,0.1307932185,13462083.772491783,1935,0.1307932185,13462083.772491783,1935,0.1307932185,13462083.772491783,1935,0.1307932185,13462083.772491783,1935,0.1307932185,13462083.772491783,1935,0.1307932185,13462083.772491783,1935,0.1307932185,13462083.772491783,1935
2368,LSTMQ,0.1269362,0.1072652951328573,13121444.439405195,1886,13379180.277726296,0.13328301,13515599.828115422,1943,0.13328301,13515599.828115422,1943,0.13328301,13515599.828115422,1943,0.13328301,13515599.828115422,1943,0.13328301,13515599.828115422,1943,0.13328301,13515599.828115422,1943,0.13328301,13515599.828115422,1943,0.13328301,13515599.828115422,1943,0.13328301,13515599.828115422,1943,0.13328301,13515599.828115422,1943
2369,LSTMQ,0.10607369,0.1030313671068542,13023923.837316552,1872,12930757.48987088,0.1113773745,13044755.900867235,1875,0.1113773745,13044755.900867235,1875,0.1113773745,13044755.900867235,1875,0.1113773745,13044755.900867235,1875,0.1113773745,13044755.900867235,1875,0.1113773745,13044755.900867235,1875,0.1113773745,13044755.900867235,1875,0.1113773745,13044755.900867235,1875,0.1113773745,13044755.900867235,1875,0.1113773745,13044755.900867235,1875
2370,LSTMQ,0.12172055,0.1009340130240606,12975615.2142859,1865,13267074.09714313,0.1278065775,13397888.338503098,1926,0.1278065775,13397888.338503098,1926,0.1278065775,13397888.338503098,1926,0.1278065775,13397888.338503098,1926,0.1278065775,13397888.338503098,1926,0.1278065775,13397888.338503098,1926,0.1278065775,13397888.338503098,1926,0.1278065775,13397888.338503098,1926,0.1278065775,13397888.338503098,1926,0.1278065775,13397888.338503098,1926
2371,LSTMQ,0.11558253,0.0980281843679944,12908684.893702837,1855,13135142.31902476,0.1213616565,13259359.971478809,1906,0.1213616565,13259359.971478809,1906,0.1213616565,13259359.971478809,1906,0.1213616565,13259359.971478809,1906,0.1213616565,13259359.971478809,1906,0.1213616565,13259359.971478809,1906,0.1213616565,13259359.971478809,1906,0.1213616565,13259359.971478809,1906,0.1213616565,13259359.971478809,1906,0.1213616565,13259359.971478809,1906
2372,LSTMQ,0.1097691,0.0890663925587584,12702266.80448114,1826,13010187.340568079,0.115257555,13128157.244099291,1887,0.115257555,13128157.244099291,1887,0.115257555,13128157.244099291,1887,0.115257555,13128157.244099291,1887,0.115257555,13128157.244099291,1887,0.115257555,13128157.244099291,1887,0.115257555,13128157.244099291,1887,0.115257555,13128157.244099291,1887,0.115257555,13128157.244099291,1887,0.115257555,13128157.244099291,1887
2373,LSTMQ,0.11151788,0.0659096254197697,12168894.045201505,1749,13047775.953009523,0.117093774,13167625.287162812,1893,0.117093774,13167625.287162812,1893,0.117093774,13167625.287162812,1893,0.117093774,13167625.287162812,1893,0.117093774,13167625.287162812,1893,0.117093774,13167625.287162812,1893,0.117093774,13167625.287162812,1893,0.117093774,13167625.287162812,1893,0.117093774,13167625.287162812,1893,0.117093774,13167625.287162812,1893
2374,LSTMQ,0.1117653,0.0347009063641572,11450059.654530084,1646,13053094.045903007,0.11735356499999999,13173209.284700966,1893,0.11735356499999999,13173209.284700966,1893,0.11735356499999999,13173209.284700966,1893,0.11735356499999999,13173209.284700966,1893,0.11735356499999999,13173209.284700966,1893,0.11735356499999999,13173209.284700966,1893,0.11735356499999999,13173209.284700966,1893,0.11735356499999999,13173209.284700966,1893,0.11735356499999999,13173209.284700966,1893,0.11735356499999999,13173209.284700966,1893
2375,LSTMQ,0.10760966,0.0075799414530825,10825379.024366016,1556,12963771.923391214,0.112990143,13079421.056063587,1880,0.112990143,13079421.056063587,1880,0.112990143,13079421.056063587,1880,0.112990143,13079421.056063587,1880,0.112990143,13079421.056063587,1880,0.112990143,13079421.056063587,1880,0.112990143,13079421.056063587,1880,0.112990143,13079421.056063587,1880,0.112990143,13079421.056063587,1880,0.112990143,13079421.056063587,1880
2376,LSTMQ,0.097785465,0.0064286161288968,10798860.401913077,1552,12752608.793435363,0.10267473825000001,12857699.769609941,1848,0.10267473825000001,12857699.769609941,1848,0.10267473825000001,12857699.769609941,1848,0.10267473825000001,12857699.769609941,1848,0.10267473825000001,12857699.769609941,1848,0.10267473825000001,12857699.769609941,1848,0.10267473825000001,12857699.769609941,1848,0.10267473825000001,12857699.769609941,1848,0.10267473825000001,12857699.769609941,1848,0.10267473825000001,12857699.769609941,1848
2377,LSTMQ,0.086118445,0.0021741674689564,10700867.145456078,1538,12501835.629786076,0.09042436725,12594387.94777819,1810,0.09042436725,12594387.94777819,1810,0.09042436725,12594387.94777819,1810,0.09042436725,12594387.94777819,1810,0.09042436725,12594387.94777819,1810,0.09042436725,12594387.94777819,1810,0.09042436725,12594387.94777819,1810,0.09042436725,12594387.94777819,1810,0.09042436725,12594387.94777819,1810,0.09042436725,12594387.94777819,1810
2378,LSTMQ,0.07495397,-0.016794935521276,10263949.38650323,1475,12261864.264670271,0.07870166849999999,12342418.014406595,1774,0.07870166849999999,12342418.014406595,1774,0.07870166849999999,12342418.014406595,1774,0.07870166849999999,12342418.014406595,1774,0.07870166849999999,12342418.014406595,1774,0.07870166849999999,12342418.014406595,1774,0.07870166849999999,12342418.014406595,1774,0.07870166849999999,12342418.014406595,1774,0.07870166849999999,12342418.014406595,1774,0.07870166849999999,12342418.014406595,1774
2379,LSTMQ,0.073242515,-0.0379387888122251,9776940.327600123,1405,12225077.922931474,0.07690464074999999,12303792.355580859,1769,0.07690464074999999,12303792.355580859,1769,0.07690464074999999,12303792.355580859,1769,0.07690464074999999,12303792.355580859,1769,0.07690464074999999,12303792.355580859,1769,0.07690464074999999,12303792.355580859,1769,0.07690464074999999,12303792.355580859,1769,0.07690464074999999,12303792.355580859,1769,0.07690464074999999,12303792.355580859,1769,0.07690464074999999,12303792.355580859,1769
2380,LSTMQ,0.07248839,-0.0667837138027761,9112551.50591868,1310,12208868.61566732,0.0761128095,12286772.5829535,1766,0.0761128095,12286772.5829535,1766,0.0761128095,12286772.5829535,1766,0.0761128095,12286772.5829535,1766,0.0761128095,12286772.5829535,1766,0.0761128095,12286772.5829535,1766,0.0761128095,12286772.5829535,1766,0.0761128095,12286772.5829535,1766,0.0761128095,12286772.5829535,1766,0.0761128095,12286772.5829535,1766
2381,LSTMQ,0.066976875,-0.0693143778511635,9054262.399404084,1302,12090403.056077084,0.07032571875,12162383.745383747,1748,0.07032571875,12162383.745383747,1748,0.07032571875,12162383.745383747,1748,0.07032571875,12162383.745383747,1748,0.07032571875,12162383.745383747,1748,0.07032571875,12162383.745383747,1748,0.07032571875,12162383.745383747,1748,0.07032571875,12162383.745383747,1748,0.07032571875,12162383.745383747,1748,0.07032571875,12162383.745383747,1748
2382,LSTMQ,0.06269694,-0.0699915089749823,9038665.95220843,1299,11998409.313016446,0.065831787,12065790.315170078,1734,0.065831787,12065790.315170078,1734,0.065831787,12065790.315170078,1734,0.065831787,12065790.315170078,1734,0.065831787,12065790.315170078,1734,0.065831787,12065790.315170078,1734,0.065831787,12065790.315170078,1734,0.065831787,12065790.315170078,1734,0.065831787,12065790.315170078,1734,0.065831787,12065790.315170078,1734
2383,LSTMQ,0.060238436,-0.0702488191438591,9032739.294400766,1299,11945565.75691348,0.0632503578,12010304.581261966,1726,0.0632503578,12010304.581261966,1726,0.0632503578,12010304.581261966,1726,0.0632503578,12010304.581261966,1726,0.0632503578,12010304.581261966,1726,0.0632503578,12010304.581261966,1726,0.0632503578,12010304.581261966,1726,0.0632503578,12010304.581261966,1726,0.0632503578,12010304.581261966,1726,0.0632503578,12010304.581261966,1726
2384,LSTMQ,0.06126379,-0.0647451514877865,9159505.97069277,1317,11967604.91227967,0.06432697949999999,12033445.694396462,1730,0.06432697949999999,12033445.694396462,1730,0.06432697949999999,12033445.694396462,1730,0.06432697949999999,12033445.694396462,1730,0.06432697949999999,12033445.694396462,1730,0.06432697949999999,12033445.694396462,1730,0.06432697949999999,12033445.694396462,1730,0.06432697949999999,12033445.694396462,1730,0.06432697949999999,12033445.694396462,1730,0.06432697949999999,12033445.694396462,1730
2385,LSTMQ,0.063497186,-0.0627272682852673,9205984.130842317,1323,12015609.95389284,0.0666720453,12083850.98809029,1737,0.0666720453,12083850.98809029,1737,0.0666720453,12083850.98809029,1737,0.0666720453,12083850.98809029,1737,0.0666720453,12083850.98809029,1737,0.0666720453,12083850.98809029,1737,0.0666720453,12083850.98809029,1737,0.0666720453,12083850.98809029,1737,0.0666720453,12083850.98809029,1737,0.0666720453,12083850.98809029,1737
2386,LSTMQ,0.06414339,-0.0696007240868394,9047666.950181182,1301,12029499.58650192,0.06735055949999999,12098435.102329828,1739,0.06735055949999999,12098435.102329828,1739,0.06735055949999999,12098435.102329828,1739,0.06735055949999999,12098435.102329828,1739,0.06735055949999999,12098435.102329828,1739,0.06735055949999999,12098435.102329828,1739,0.06735055949999999,12098435.102329828,1739,0.06735055949999999,12098435.102329828,1739,0.06735055949999999,12098435.102329828,1739,0.06735055949999999,12098435.102329828,1739
2387,LSTMQ,0.06530038,-0.0657364948927203,9136672.232109591,1313,12054368.151277725,0.068565399,12124547.09534442,1743,0.068565399,12124547.09534442,1743,0.068565399,12124547.09534442,1743,0.068565399,12124547.09534442,1743,0.068565399,12124547.09534442,1743,0.068565399,12124547.09534442,1743,0.068565399,12124547.09534442,1743,0.068565399,12124547.09534442,1743,0.068565399,12124547.09534442,1743,0.068565399,12124547.09534442,1743
2388,LSTMQ,0.065943986,-0.0635649917880627,9186688.738980511,1321,12068201.94197695,0.0692411853,12139072.575578606,1745,0.0692411853,12139072.575578606,1745,0.0692411853,12139072.575578606,1745,0.0692411853,12139072.575578606,1745,0.0692411853,12139072.575578606,1745,0.0692411853,12139072.575578606,1745,0.0692411853,12139072.575578606,1745,0.0692411853,12139072.575578606,1745,0.0692411853,12139072.575578606,1745,0.0692411853,12139072.575578606,1745
2389,LSTMQ,0.06454706,-0.0595153173772021,9279965.40414454,1334,12038176.146837836,0.067774413,12107545.490682539,1740,0.067774413,12107545.490682539,1740,0.067774413,12107545.490682539,1740,0.067774413,12107545.490682539,1740,0.067774413,12107545.490682539,1740,0.067774413,12107545.490682539,1740,0.067774413,12107545.490682539,1740,0.067774413,12107545.490682539,1740,0.067774413,12107545.490682539,1740,0.067774413,12107545.490682539,1740
2390,LSTMQ,0.06476897,-0.0543690756538224,9398499.443522496,1351,12042945.922902795,0.0680074185,12112553.755550744,1741,0.0680074185,12112553.755550744,1741,0.0680074185,12112553.755550744,1741,0.0680074185,12112553.755550744,1741,0.0680074185,12112553.755550744,1741,0.0680074185,12112553.755550744,1741,0.0680074185,12112553.755550744,1741,0.0680074185,12112553.755550744,1741,0.0680074185,12112553.755550744,1741,0.0680074185,12112553.755550744,1741
2391,LSTMQ,0.06574501,-0.0503368237649669,9491374.813523876,1364,12063925.113702867,0.06903226050000001,12134581.905890822,1744,0.06903226050000001,12134581.905890822,1744,0.06903226050000001,12134581.905890822,1744,0.06903226050000001,12134581.905890822,1744,0.06903226050000001,12134581.905890822,1744,0.06903226050000001,12134581.905890822,1744,0.06903226050000001,12134581.905890822,1744,0.06903226050000001,12134581.905890822,1744,0.06903226050000001,12134581.905890822,1744,0.06903226050000001,12134581.905890822,1744
2392,LSTMQ,0.06594226,-0.0531543073450705,9426479.356298557,1355,12068164.843002193,0.069239373,12139033.621655112,1745,0.069239373,12139033.621655112,1745,0.069239373,12139033.621655112,1745,0.069239373,12139033.621655112,1745,0.069239373,12139033.621655112,1745,0.069239373,12139033.621655112,1745,0.069239373,12139033.621655112,1745,0.069239373,12139033.621655112,1745,0.069239373,12139033.621655112,1745,0.069239373,12139033.621655112,1745
2393,LSTMQ,0.06647552,-0.0539790049250007,9407483.992172878,1352,12079626.835631639,0.069799296,12151068.713916032,1747,0.069799296,12151068.713916032,1747,0.069799296,12151068.713916032,1747,0.069799296,12151068.713916032,1747,0.069799296,12151068.713916032,1747,0.069799296,12151068.713916032,1747,0.069799296,12151068.713916032,1747,0.069799296,12151068.713916032,1747,0.069799296,12151068.713916032,1747,0.069799296,12151068.713916032,1747
2394,LSTMQ,0.06658405,-0.0498145743292187,9503403.85112249,1366,12081959.600249413,0.06991325250000001,12153518.116764694,1747,0.06991325250000001,12153518.116764694,1747,0.06991325250000001,12153518.116764694,1747,0.06991325250000001,12153518.116764694,1747,0.06991325250000001,12153518.116764694,1747,0.06991325250000001,12153518.116764694,1747,0.06991325250000001,12153518.116764694,1747,0.06991325250000001,12153518.116764694,1747,0.06991325250000001,12153518.116764694,1747,0.06991325250000001,12153518.116764694,1747
2395,LSTMQ,0.065608494,-0.0341644123882797,9863876.019258492,1418,12060990.81263809,0.06888891870000001,12131500.889772806,1744,0.06888891870000001,12131500.889772806,1744,0.06888891870000001,12131500.889772806,1744,0.06888891870000001,12131500.889772806,1744,0.06888891870000001,12131500.889772806,1744,0.06888891870000001,12131500.889772806,1744,0.06888891870000001,12131500.889772806,1744,0.06888891870000001,12131500.889772806,1744,0.06888891870000001,12131500.889772806,1744,0.06888891870000001,12131500.889772806,1744
2396,LSTMQ,0.064925745,-0.032405793415178,9904382.513475703,1424,12046315.674795832,0.06817203225000001,12116091.995038435,1742,0.06817203225000001,12116091.995038435,1742,0.06817203225000001,12116091.995038435,1742,0.06817203225000001,12116091.995038435,1742,0.06817203225000001,12116091.995038435,1742,0.06817203225000001,12116091.995038435,1742,0.06817203225000001,12116091.995038435,1742,0.06817203225000001,12116091.995038435,1742,0.06817203225000001,12116091.995038435,1742,0.06817203225000001,12116091.995038435,1742
2397,LSTMQ,0.06561962,-0.0294385635141113,9972727.096735094,1434,12061229.957014186,0.068900601,12131751.991367705,1744,0.068900601,12131751.991367705,1744,0.068900601,12131751.991367705,1744,0.068900601,12131751.991367705,1744,0.068900601,12131751.991367705,1744,0.068900601,12131751.991367705,1744,0.068900601,12131751.991367705,1744,0.068900601,12131751.991367705,1744,0.068900601,12131751.991367705,1744,0.068900601,12131751.991367705,1744
2398,LSTMQ,0.067728356,-0.0277814365772787,10010895.911987672,1439,12106555.532698562,0.0711147738,12179343.845836302,1751,0.0711147738,12179343.845836302,1751,0.0711147738,12179343.845836302,1751,0.0711147738,12179343.845836302,1751,0.0711147738,12179343.845836302,1751,0.0711147738,12179343.845836302,1751,0.0711147738,12179343.845836302,1751,0.0711147738,12179343.845836302,1751,0.0711147738,12179343.845836302,1751,0.0711147738,12179343.845836302,1751
